Area mm^2,Index
165.73,6129
334.37,6130
158.95,6131
175.73,6132
517.67,6133
215.25,6134
249.4,6135
146.7,6136
176.27,6137
199.75,6138
314.07,6139
167.5,6140
378.26,6141
242.47,6142
117.14,6143
288.63,6144
260.2,6145
233.24,6146
189.48,6147
236.11,6148
163.69,6149
252.08,6150
57.67,6151
97.32,6152
94.35,6153
71.38,6154
75.32,6155
84.65,6156
78.41,6157
73.76,6158
112.48,6159
174.03,6160
93.49,6161
44.05,6162
148.1,6163
117.86,6164
65.02,6165
121.0,6166
138.4,6167
71.39,6168
81.62,6169
68.73,6170
101.13,6171
101.96,6172
200.57,6173
122.08,6174
119.7,6175
88.77,6176
140.77,6177
138.96,6178
85.31,6179
97.98,6180
90.55,6181
122.11,6182
92.11,6183
67.4,6184
194.03,6185
96.44,6186
85.83,6187
103.29,6188
87.79,6189
172.79,6190
138.27,6191
244.16,6192
134.19,6193
166.0,6194
171.87,6195
76.35,6196
189.58,6197
226.29,6198
80.81,6199
108.25,6200
90.91,6201
114.05,6202
93.19,6203
105.13,6204
120.31,6205
78.51,6206
126.09,6207
117.14,6208
82.98,6209
136.73,6210
93.57,6211
156.77,6212
110.42,6213
113.39,6214
289.69,6215
94.75,6216
103.49,6217
100.03,6218
115.1,6219
116.83,6220
126.99,6221
129.03,6222
182.34,6223
80.67,6224
92.36,6225
100.84,6226
98.33,6227
187.22,6228
88.72,6229
117.66,6230
205.03,6231
64.24,6232
107.15,6233
134.63,6234
101.79,6235
95.65,6236
96.0,6237
108.37,6238
103.79,6239
142.94,6240
116.46,6241
122.95,6242
73.91,6243
67.43,6244
111.11,6245
71.46,6246
87.6,6247
110.15,6248
89.02,6249
90.93,6250
162.25,6251
146.15,6252
78.53,6253
152.02,6254
100.22,6255
96.66,6256
131.74,6257
85.87,6258
87.84,6259
106.26,6260
92.8,6261
84.36,6262
88.36,6263
70.89,6264
204.86,6265
78.77,6266
90.05,6267
99.56,6268
81.97,6269
113.14,6270
74.82,6271
85.71,6272
82.41,6273
67.5,6274
83.54,6275
90.1,6276
85.82,6277
143.87,6278
82.9,6279
104.62,6280
101.26,6281
91.31,6282
56.28,6283
133.95,6284
90.0,6285
102.11,6286
88.65,6287
124.93,6288
72.63,6289
81.63,6290
91.5,6291
106.53,6292
85.39,6293
82.05,6294
146.1,6295
92.87,6296
118.54,6297
62.78,6298
123.66,6299
109.12,6300
90.57,6301
110.24,6302
94.08,6303
84.94,6304
93.94,6305
113.51,6306
108.01,6307
109.87,6308
106.07,6309
129.11,6310
102.73,6311
97.47,6312
125.21,6313
93.17,6314
82.34,6315
90.5,6316
204.2,6317
87.32,6318
98.3,6319
102.75,6320
106.07,6321
93.93,6322
102.93,6323
118.76,6324
101.72,6325
93.96,6326
101.55,6327
114.47,6328
109.5,6329
104.74,6330
101.62,6331
90.22,6332
86.24,6333
65.47,6334
57.8,6335
92.28,6336
92.16,6337
218.75,6338
93.29,6339
94.15,6340
223.36,6341
89.9,6342
120.54,6343
109.16,6344
252.35,6345
120.27,6346
256.42,6347
94.92,6348
89.56,6349
99.21,6350
78.24,6351
117.54,6352
413.24,6353
105.4,6354
113.34,6355
114.67,6356
109.92,6357
147.19,6358
89.59,6359
87.38,6360
298.38,6361
95.63,6362
173.54,6363
98.58,6364
96.15,6365
156.37,6366
87.91,6367
80.81,6368
65.04,6369
69.32,6370
102.31,6371
112.8,6372
96.56,6373
87.43,6374
203.88,6375
82.26,6376
94.96,6377
75.26,6378
69.37,6379
82.96,6380
81.5,6381
78.26,6382
72.66,6383
69.51,6384
92.73,6385
80.79,6386
80.28,6387
77.35,6388
76.54,6389
61.12,6390
82.86,6391
91.3,6392
83.59,6393
76.47,6394
91.26,6395
86.98,6396
92.44,6397
99.04,6398
106.63,6399
115.25,6400
150.18,6401
78.43,6402
70.43,6403
95.68,6404
88.72,6405
92.85,6406
88.75,6407
75.51,6408
96.9,6409
86.91,6410
105.5,6411
83.44,6412
96.04,6413
94.57,6414
105.09,6415
95.13,6416
98.23,6417
113.04,6418
99.54,6419
116.11,6420
105.73,6421
93.96,6422
94.08,6423
110.37,6424
99.53,6425
132.37,6426
99.93,6427
55.66,6428
127.96,6429
97.37,6430
90.98,6431
96.88,6432
92.12,6433
96.34,6434
81.14,6435
103.24,6436
96.31,6437
103.58,6438
90.77,6439
172.66,6440
111.1,6441
104.71,6442
100.93,6443
86.61,6444
94.16,6445
99.98,6446
94.43,6447
93.25,6448
143.19,6449
95.58,6450
118.16,6451
107.96,6452
65.2,6453
94.79,6454
87.55,6455
79.24,6456
99.58,6457
84.8,6458
93.41,6459
77.99,6460
112.85,6461
175.61,6462
90.4,6463
80.79,6464
95.83,6465
94.79,6466
76.22,6467
106.43,6468
134.83,6469
79.17,6470
93.19,6471
113.39,6472
102.75,6473
111.45,6474
109.65,6475
93.24,6476
106.14,6477
87.55,6478
82.93,6479
89.73,6480
56.74,6481
95.92,6482
115.92,6483
81.83,6484
107.71,6485
94.89,6486
69.51,6487
62.49,6488
52.45,6489
82.91,6490
64.48,6491
80.55,6492
109.82,6493
112.95,6494
60.09,6495
271.83,6496
76.44,6497
73.08,6498
69.81,6499
103.61,6500
131.66,6501
108.85,6502
69.2,6503
69.59,6504
409.34,6505
91.79,6506
266.92,6507
99.63,6508
99.24,6509
105.87,6510
134.19,6511
76.2,6512
92.97,6513
87.49,6514
63.86,6515
69.2,6516
84.53,6517
82.68,6518
97.33,6519
83.25,6520
86.57,6521
190.12,6522
135.55,6523
96.47,6524
123.85,6525
104.44,6526
110.57,6527
63.7,6528
72.47,6529
81.95,6530
100.47,6531
95.46,6532
99.93,6533
111.3,6534
95.5,6535
102.85,6536
54.09,6537
94.97,6538
99.54,6539
85.44,6540
78.04,6541
134.36,6542
93.2,6543
91.7,6544
100.94,6545
71.61,6546
118.2,6547
76.66,6548
107.4,6549
111.6,6550
94.08,6551
106.86,6552
123.53,6553
83.84,6554
101.35,6555
93.84,6556
102.09,6557
110.44,6558
83.67,6559
142.91,6560
81.11,6561
110.79,6562
70.18,6563
103.29,6564
89.46,6565
92.92,6566
119.68,6567
107.2,6568
99.06,6569
56.3,6570
96.56,6571
258.83,6572
114.34,6573
102.38,6574
92.93,6575
88.24,6576
91.09,6577
97.84,6578
99.65,6579
90.79,6580
77.69,6581
74.13,6582
75.49,6583
91.85,6584
80.55,6585
92.39,6586
75.05,6587
98.57,6588
92.83,6589
99.75,6590
98.62,6591
78.92,6592
95.34,6593
83.18,6594
71.19,6595
73.98,6596
103.41,6597
96.24,6598
87.03,6599
87.06,6600
84.15,6601
83.0,6602
88.72,6603
91.43,6604
71.6,6605
96.66,6606
243.09,6607
128.15,6608
110.37,6609
83.03,6610
82.63,6611
84.06,6612
80.45,6613
102.73,6614
76.35,6615
85.7,6616
71.06,6617
85.41,6618
95.48,6619
90.03,6620
123.36,6621
93.37,6622
95.55,6623
80.94,6624
94.79,6625
89.19,6626
72.34,6627
117.19,6628
108.47,6629
98.01,6630
99.76,6631
86.1,6632
97.91,6633
97.76,6634
104.86,6635
93.56,6636
102.82,6637
86.56,6638
85.76,6639
80.4,6640
106.56,6641
112.72,6642
93.91,6643
94.32,6644
99.61,6645
111.7,6646
122.58,6647
105.72,6648
102.31,6649
78.6,6650
82.26,6651
91.53,6652
102.28,6653
108.6,6654
94.86,6655
126.38,6656
92.39,6657
110.64,6658
97.67,6659
114.02,6660
90.03,6661
96.71,6662
128.96,6663
89.02,6664
110.04,6665
114.89,6666
100.79,6667
97.28,6668
103.81,6669
111.52,6670
104.42,6671
83.84,6672
97.72,6673
118.64,6674
84.62,6675
110.98,6676
114.15,6677
97.23,6678
99.95,6679
82.85,6680
101.7,6681
101.08,6682
95.02,6683
92.12,6684
91.9,6685
114.34,6686
100.37,6687
84.43,6688
97.42,6689
92.01,6690
97.82,6691
92.36,6692
87.92,6693
88.78,6694
102.9,6695
105.08,6696
86.14,6697
79.93,6698
68.02,6699
85.76,6700
94.3,6701
104.23,6702
99.95,6703
100.93,6704
83.13,6705
186.34,6706
104.74,6707
83.4,6708
92.68,6709
83.64,6710
118.87,6711
93.51,6712
75.68,6713
87.84,6714
72.59,6715
91.36,6716
96.9,6717
131.44,6718
76.52,6719
106.12,6720
94.97,6721
103.73,6722
82.83,6723
86.59,6724
78.23,6725
94.13,6726
91.58,6727
87.81,6728
83.1,6729
64.7,6730
94.13,6731
74.97,6732
87.4,6733
177.99,6734
60.68,6735
86.03,6736
100.0,6737
107.51,6738
86.88,6739
79.34,6740
180.23,6741
107.79,6742
98.95,6743
79.88,6744
127.61,6745
68.68,6746
93.88,6747
75.24,6748
100.62,6749
205.8,6750
63.86,6751
253.6,6752
88.67,6753
92.11,6754
196.14,6755
47.46,6756
105.21,6757
94.37,6758
102.46,6759
49.67,6760
94.77,6761
155.14,6762
64.01,6763
70.11,6764
88.13,6765
87.7,6766
77.16,6767
98.62,6768
101.6,6769
80.22,6770
99.49,6771
106.43,6772
84.03,6773
53.23,6774
107.29,6775
92.11,6776
72.32,6777
95.61,6778
91.15,6779
96.73,6780
105.48,6781
53.42,6782
86.81,6783
103.44,6784
102.07,6785
100.88,6786
91.58,6787
105.04,6788
142.2,6789
94.7,6790
69.98,6791
102.23,6792
112.62,6793
221.86,6794
92.87,6795
88.43,6796
116.28,6797
83.12,6798
106.17,6799
89.81,6800
175.37,6801
94.23,6802
98.26,6803
84.84,6804
156.91,6805
128.91,6806
107.51,6807
98.52,6808
104.62,6809
119.56,6810
72.07,6811
100.25,6812
201.2,6813
143.21,6814
115.57,6815
205.25,6816
99.07,6817
78.26,6818
104.01,6819
109.11,6820
105.82,6821
99.6,6822
93.76,6823
104.62,6824
103.54,6825
94.99,6826
75.36,6827
106.21,6828
118.2,6829
90.5,6830
90.94,6831
95.58,6832
78.77,6833
151.66,6834
68.02,6835
88.18,6836
98.94,6837
88.04,6838
94.81,6839
113.93,6840
99.9,6841
71.8,6842
86.39,6843
70.67,6844
80.37,6845
87.75,6846
84.79,6847
95.8,6848
91.15,6849
56.64,6850
85.33,6851
74.4,6852
98.04,6853
88.77,6854
95.41,6855
83.89,6856
50.01,6857
40.66,6858
69.27,6859
108.67,6860
124.35,6861
72.71,6862
111.81,6863
101.94,6864
94.4,6865
91.84,6866
67.99,6867
79.91,6868
93.39,6869
74.57,6870
107.96,6871
112.11,6872
111.67,6873
86.93,6874
86.41,6875
73.45,6876
92.28,6877
77.85,6878
75.05,6879
91.72,6880
82.05,6881
162.54,6882
89.81,6883
103.44,6884
123.12,6885
82.07,6886
95.78,6887
91.58,6888
69.62,6889
111.08,6890
94.25,6891
59.47,6892
112.23,6893
94.65,6894
97.59,6895
56.45,6896
130.53,6897
93.05,6898
97.45,6899
103.44,6900
102.85,6901
107.24,6902
95.97,6903
113.78,6904
85.8,6905
78.56,6906
99.31,6907
86.0,6908
100.91,6909
108.64,6910
147.09,6911
101.21,6912
150.53,6913
91.7,6914
116.51,6915
96.53,6916
100.66,6917
97.47,6918
97.96,6919
90.72,6920
96.61,6921
176.15,6922
104.81,6923
109.26,6924
101.86,6925
104.77,6926
93.79,6927
113.19,6928
100.69,6929
98.87,6930
105.14,6931
126.56,6932
73.22,6933
108.3,6934
126.38,6935
87.55,6936
120.34,6937
89.37,6938
123.48,6939
106.38,6940
91.92,6941
80.67,6942
94.05,6943
61.41,6944
102.51,6945
70.72,6946
94.48,6947
85.09,6948
87.45,6949
78.02,6950
115.06,6951
94.74,6952
370.3,6953
75.95,6954
86.09,6955
96.76,6956
76.86,6957
98.79,6958
95.95,6959
52.86,6960
124.27,6961
155.07,6962
98.72,6963
86.68,6964
122.89,6965
70.84,6966
84.48,6967
85.49,6968
97.49,6969
91.43,6970
70.87,6971
86.07,6972
79.51,6973
177.5,6974
91.41,6975
133.88,6976
75.31,6977
71.09,6978
84.84,6979
89.61,6980
101.64,6981
60.89,6982
86.36,6983
84.45,6984
83.44,6985
80.28,6986
82.86,6987
56.92,6988
84.96,6989
72.52,6990
104.3,6991
80.99,6992
84.21,6993
106.38,6994
77.75,6995
161.65,6996
78.93,6997
78.7,6998
82.53,6999
85.98,7000
98.63,7001
91.82,7002
87.47,7003
106.38,7004
72.68,7005
89.9,7006
78.8,7007
87.37,7008
78.78,7009
65.27,7010
96.17,7011
101.62,7012
97.76,7013
85.7,7014
96.26,7015
89.0,7016
94.28,7017
93.57,7018
87.35,7019
93.07,7020
94.03,7021
74.53,7022
114.13,7023
74.18,7024
86.32,7025
78.68,7026
95.07,7027
114.57,7028
94.18,7029
85.38,7030
86.25,7031
115.8,7032
94.92,7033
95.77,7034
65.8,7035
85.46,7036
51.58,7037
88.06,7038
95.68,7039
82.22,7040
113.39,7041
81.63,7042
118.47,7043
118.86,7044
90.61,7045
92.65,7046
93.88,7047
79.66,7048
94.27,7049
91.2,7050
74.09,7051
132.33,7052
100.1,7053
67.23,7054
208.04,7055
86.0,7056
143.09,7057
83.02,7058
110.57,7059
98.14,7060
91.21,7061
118.79,7062
81.18,7063
95.48,7064
98.2,7065
99.17,7066
90.64,7067
70.91,7068
107.74,7069
113.97,7070
102.16,7071
91.65,7072
157.92,7073
100.94,7074
93.03,7075
99.66,7076
92.29,7077
80.49,7078
95.87,7079
99.33,7080
84.75,7081
97.22,7082
84.21,7083
97.57,7084
98.68,7085
95.68,7086
98.65,7087
103.91,7088
79.47,7089
103.0,7090
68.21,7091
125.4,7092
114.42,7093
77.15,7094
114.54,7095
97.6,7096
371.88,7097
102.14,7098
94.35,7099
88.33,7100
63.27,7101
67.63,7102
118.43,7103
103.76,7104
96.59,7105
88.82,7106
89.83,7107
84.96,7108
85.24,7109
99.78,7110
96.56,7111
74.72,7112
68.73,7113
126.28,7114
119.33,7115
139.35,7116
116.02,7117
84.69,7118
106.7,7119
108.94,7120
122.01,7121
106.63,7122
44.73,7123
74.97,7124
75.11,7125
80.17,7126
80.18,7127
80.25,7128
125.5,7129
68.21,7130
87.2,7131
83.71,7132
119.9,7133
88.6,7134
97.22,7135
34.96,7136
75.14,7137
79.42,7138
86.73,7139
105.84,7140
98.89,7141
87.52,7142
93.68,7143
95.14,7144
90.13,7145
93.17,7146
89.63,7147
112.09,7148
184.11,7149
84.28,7150
87.49,7151
148.79,7152
103.69,7153
91.26,7154
173.49,7155
85.56,7156
72.69,7157
90.5,7158
86.37,7159
99.11,7160
154.71,7161
100.29,7162
84.52,7163
85.98,7164
105.82,7165
101.84,7166
53.75,7167
137.76,7168
110.42,7169
96.51,7170
99.9,7171
103.81,7172
87.52,7173
87.38,7174
118.15,7175
86.81,7176
82.81,7177
113.22,7178
115.67,7179
105.63,7180
112.78,7181
95.92,7182
94.28,7183
122.03,7184
119.18,7185
91.68,7186
103.04,7187
98.77,7188
98.35,7189
137.14,7190
93.66,7191
138.27,7192
93.17,7193
99.75,7194
102.02,7195
72.29,7196
95.9,7197
93.66,7198
88.43,7199
81.28,7200
85.34,7201
105.75,7202
99.41,7203
106.41,7204
111.33,7205
115.72,7206
111.13,7207
114.18,7208
104.54,7209
95.78,7210
67.2,7211
92.73,7212
89.32,7213
60.75,7214
109.44,7215
115.16,7216
91.65,7217
112.97,7218
86.86,7219
93.66,7220
103.86,7221
83.4,7222
97.17,7223
104.89,7224
89.12,7225
61.24,7226
91.92,7227
105.97,7228
94.59,7229
93.1,7230
63.21,7231
100.2,7232
93.89,7233
98.9,7234
97.96,7235
64.67,7236
84.3,7237
89.32,7238
99.63,7239
73.38,7240
100.13,7241
91.65,7242
65.12,7243
186.61,7244
94.05,7245
71.19,7246
96.53,7247
84.47,7248
95.8,7249
104.05,7250
85.01,7251
75.66,7252
128.23,7253
87.64,7254
96.53,7255
93.17,7256
94.52,7257
68.04,7258
83.07,7259
93.41,7260
58.54,7261
101.1,7262
77.35,7263
163.5,7264
101.15,7265
80.47,7266
86.64,7267
98.97,7268
86.42,7269
76.86,7270
88.7,7271
99.63,7272
103.83,7273
72.74,7274
84.08,7275
87.79,7276
91.43,7277
80.03,7278
157.09,7279
86.14,7280
90.69,7281
99.63,7282
79.32,7283
99.24,7284
157.08,7285
86.42,7286
107.17,7287
98.85,7288
85.53,7289
80.99,7290
73.32,7291
103.85,7292
93.62,7293
91.82,7294
60.16,7295
100.51,7296
93.1,7297
122.03,7298
104.33,7299
92.07,7300
99.44,7301
81.03,7302
90.42,7303
77.99,7304
106.75,7305
80.23,7306
88.45,7307
100.69,7308
96.29,7309
86.36,7310
94.23,7311
93.27,7312
96.42,7313
98.99,7314
86.44,7315
88.99,7316
85.88,7317
107.47,7318
86.2,7319
97.1,7320
114.17,7321
165.05,7322
98.7,7323
111.11,7324
103.81,7325
86.27,7326
95.55,7327
69.91,7328
93.62,7329
113.64,7330
213.17,7331
81.18,7332
117.81,7333
82.96,7334
99.31,7335
74.09,7336
174.08,7337
87.94,7338
200.46,7339
112.5,7340
86.05,7341
98.82,7342
98.72,7343
98.75,7344
124.47,7345
133.82,7346
101.06,7347
95.73,7348
101.37,7349
93.0,7350
87.52,7351
104.5,7352
96.73,7353
99.12,7354
93.79,7355
123.83,7356
99.16,7357
120.17,7358
97.25,7359
112.97,7360
109.82,7361
99.95,7362
106.73,7363
87.3,7364
91.6,7365
78.7,7366
97.94,7367
86.91,7368
94.4,7369
104.91,7370
116.6,7371
84.9,7372
106.48,7373
79.17,7374
78.04,7375
182.12,7376
91.43,7377
95.34,7378
216.9,7379
108.55,7380
106.26,7381
98.28,7382
81.26,7383
64.8,7384
83.05,7385
64.45,7386
91.18,7387
181.62,7388
92.04,7389
109.28,7390
91.01,7391
208.31,7392
80.54,7393
66.37,7394
70.48,7395
68.0,7396
70.37,7397
74.08,7398
84.69,7399
77.55,7400
67.18,7401
84.33,7402
107.34,7403
88.72,7404
87.18,7405
72.39,7406
80.15,7407
97.4,7408
80.7,7409
88.01,7410
140.31,7411
83.61,7412
95.09,7413
92.44,7414
130.02,7415
74.55,7416
94.42,7417
73.42,7418
87.92,7419
91.57,7420
103.71,7421
86.03,7422
80.59,7423
88.48,7424
51.27,7425
100.3,7426
110.59,7427
78.55,7428
92.16,7429
92.73,7430
98.52,7431
41.88,7432
97.03,7433
99.38,7434
96.69,7435
157.61,7436
99.36,7437
84.75,7438
99.95,7439
93.56,7440
78.33,7441
131.34,7442
111.5,7443
92.44,7444
52.3,7445
108.74,7446
91.55,7447
81.51,7448
98.52,7449
71.83,7450
90.4,7451
75.68,7452
64.09,7453
95.06,7454
124.73,7455
99.07,7456
90.1,7457
88.62,7458
106.41,7459
91.08,7460
95.19,7461
98.87,7462
104.03,7463
105.87,7464
111.45,7465
59.77,7466
87.25,7467
48.59,7468
98.35,7469
117.1,7470
99.78,7471
121.52,7472
69.39,7473
103.63,7474
102.34,7475
99.48,7476
121.86,7477
92.58,7478
99.95,7479
101.99,7480
72.27,7481
97.93,7482
79.74,7483
101.82,7484
100.51,7485
104.22,7486
107.66,7487
73.76,7488
75.05,7489
94.65,7490
82.04,7491
90.55,7492
114.86,7493
110.47,7494
82.0,7495
124.24,7496
100.96,7497
108.43,7498
136.87,7499
102.36,7500
78.77,7501
91.06,7502
84.72,7503
81.46,7504
106.88,7505
63.28,7506
93.29,7507
96.29,7508
80.59,7509
160.21,7510
97.79,7511
104.82,7512
112.04,7513
101.75,7514
94.69,7515
85.71,7516
98.41,7517
91.89,7518
92.63,7519
72.79,7520
86.81,7521
74.36,7522
67.52,7523
88.82,7524
103.9,7525
124.86,7526
99.73,7527
89.15,7528
88.99,7529
116.82,7530
118.5,7531
72.86,7532
77.15,7533
110.27,7534
90.79,7535
97.07,7536
83.79,7537
79.74,7538
73.05,7539
231.27,7540
102.36,7541
58.21,7542
80.17,7543
56.75,7544
56.35,7545
81.24,7546
83.4,7547
70.06,7548
75.36,7549
83.05,7550
76.69,7551
84.42,7552
68.38,7553
81.26,7554
64.38,7555
79.71,7556
84.97,7557
93.64,7558
117.83,7559
86.44,7560
85.97,7561
213.51,7562
96.32,7563
90.72,7564
104.47,7565
75.65,7566
56.91,7567
91.16,7568
83.05,7569
67.09,7570
72.12,7571
85.63,7572
88.53,7573
59.74,7574
105.43,7575
107.88,7576
49.22,7577
79.74,7578
65.37,7579
40.78,7580
214.61,7581
90.35,7582
74.4,7583
104.39,7584
91.25,7585
103.96,7586
86.03,7587
70.48,7588
63.5,7589
96.1,7590
68.04,7591
81.5,7592
97.71,7593
108.52,7594
83.3,7595
99.44,7596
82.81,7597
103.41,7598
67.11,7599
97.39,7600
78.65,7601
226.23,7602
91.99,7603
83.91,7604
82.63,7605
66.64,7606
113.09,7607
89.51,7608
91.09,7609
101.87,7610
83.93,7611
95.97,7612
54.97,7613
120.14,7614
80.82,7615
74.19,7616
90.42,7617
111.82,7618
81.24,7619
108.72,7620
90.82,7621
107.15,7622
127.53,7623
90.96,7624
103.22,7625
94.0,7626
111.37,7627
91.4,7628
98.58,7629
112.67,7630
95.06,7631
99.38,7632
88.85,7633
105.18,7634
112.23,7635
85.39,7636
50.04,7637
92.85,7638
99.66,7639
84.25,7640
95.33,7641
83.61,7642
77.91,7643
118.62,7644
113.46,7645
87.91,7646
117.74,7647
63.32,7648
97.84,7649
89.91,7650
89.63,7651
95.92,7652
94.99,7653
91.26,7654
83.1,7655
108.3,7656
92.06,7657
109.8,7658
90.05,7659
42.62,7660
83.91,7661
64.72,7662
76.83,7663
101.82,7664
92.88,7665
105.77,7666
47.01,7667
63.25,7668
136.53,7669
84.4,7670
65.78,7671
67.63,7672
100.08,7673
72.63,7674
90.74,7675
83.29,7676
71.48,7677
77.79,7678
79.98,7679
56.33,7680
85.95,7681
72.52,7682
114.74,7683
60.52,7684
124.1,7685
107.83,7686
61.02,7687
68.16,7688
91.87,7689
55.66,7690
91.26,7691
73.35,7692
68.16,7693
39.38,7694
68.86,7695
41.32,7696
99.6,7697
82.98,7698
127.83,7699
102.65,7700
84.85,7701
75.68,7702
85.19,7703
91.25,7704
40.09,7705
142.15,7706
63.4,7707
69.86,7708
89.22,7709
86.09,7710
84.3,7711
75.49,7712
109.02,7713
94.21,7714
83.42,7715
108.45,7716
90.52,7717
83.52,7718
80.5,7719
82.91,7720
62.07,7721
87.65,7722
109.65,7723
92.78,7724
96.02,7725
96.95,7726
102.24,7727
86.37,7728
81.9,7729
129.48,7730
92.87,7731
76.12,7732
90.32,7733
94.2,7734
173.42,7735
70.4,7736
88.36,7737
107.1,7738
103.56,7739
251.69,7740
92.24,7741
75.66,7742
102.53,7743
98.3,7744
104.64,7745
147.48,7746
84.21,7747
97.0,7748
105.31,7749
91.2,7750
94.52,7751
100.96,7752
93.84,7753
81.41,7754
62.73,7755
95.67,7756
122.58,7757
143.94,7758
110.61,7759
81.97,7760
54.88,7761
84.03,7762
71.46,7763
91.18,7764
57.72,7765
105.9,7766
103.09,7767
67.75,7768
110.95,7769
49.62,7770
74.72,7771
88.35,7772
103.44,7773
68.02,7774
97.17,7775
104.23,7776
91.03,7777
129.41,7778
58.81,7779
85.06,7780
104.22,7781
116.11,7782
52.57,7783
107.57,7784
90.64,7785
100.39,7786
101.01,7787
102.38,7788
97.33,7789
92.81,7790
105.23,7791
97.84,7792
70.01,7793
83.47,7794
98.28,7795
105.43,7796
67.36,7797
86.78,7798
97.82,7799
100.39,7800
93.02,7801
116.41,7802
90.15,7803
99.31,7804
83.69,7805
85.71,7806
50.68,7807
72.42,7808
109.07,7809
88.24,7810
89.76,7811
94.05,7812
69.07,7813
107.76,7814
93.62,7815
65.88,7816
86.44,7817
81.35,7818
87.28,7819
83.99,7820
67.58,7821
88.75,7822
78.11,7823
36.77,7824
113.36,7825
81.7,7826
87.86,7827
94.86,7828
71.65,7829
97.42,7830
92.9,7831
72.39,7832
68.44,7833
53.82,7834
87.45,7835
89.9,7836
88.35,7837
46.87,7838
81.55,7839
66.52,7840
93.35,7841
192.85,7842
85.88,7843
57.46,7844
86.98,7845
86.0,7846
85.65,7847
99.86,7848
78.01,7849
183.57,7850
39.18,7851
85.23,7852
84.6,7853
85.21,7854
79.9,7855
100.17,7856
50.03,7857
93.98,7858
82.75,7859
93.74,7860
68.43,7861
96.81,7862
87.38,7863
92.12,7864
47.75,7865
72.51,7866
153.5,7867
88.73,7868
89.09,7869
56.18,7870
110.44,7871
85.87,7872
78.02,7873
89.78,7874
112.63,7875
95.6,7876
82.56,7877
101.45,7878
115.23,7879
111.86,7880
97.93,7881
102.24,7882
94.47,7883
108.75,7884
81.38,7885
114.54,7886
117.54,7887
95.14,7888
89.69,7889
102.07,7890
103.34,7891
76.37,7892
113.97,7893
112.62,7894
82.29,7895
105.9,7896
110.59,7897
115.99,7898
79.37,7899
200.13,7900
69.24,7901
107.02,7902
100.35,7903
96.59,7904
94.7,7905
120.68,7906
68.81,7907
107.0,7908
103.76,7909
154.51,7910
116.87,7911
65.93,7912
116.95,7913
95.6,7914
90.71,7915
116.98,7916
77.7,7917
86.15,7918
85.78,7919
109.24,7920
90.32,7921
104.17,7922
126.08,7923
105.35,7924
101.57,7925
60.11,7926
116.98,7927
71.5,7928
100.94,7929
69.83,7930
99.46,7931
72.83,7932
106.68,7933
91.26,7934
97.07,7935
99.24,7936
91.75,7937
83.27,7938
83.64,7939
147.71,7940
63.18,7941
75.11,7942
109.11,7943
53.48,7944
101.91,7945
89.26,7946
97.79,7947
63.57,7948
79.07,7949
86.14,7950
100.49,7951
148.47,7952
64.4,7953
111.79,7954
86.69,7955
88.85,7956
81.78,7957
92.78,7958
78.95,7959
91.97,7960
62.39,7961
91.3,7962
87.74,7963
89.14,7964
80.74,7965
86.61,7966
37.04,7967
97.22,7968
94.5,7969
76.71,7970
85.48,7971
78.16,7972
77.94,7973
91.7,7974
80.27,7975
80.01,7976
50.58,7977
98.41,7978
60.97,7979
92.54,7980
70.69,7981
68.9,7982
67.85,7983
65.8,7984
108.26,7985
96.32,7986
85.43,7987
56.22,7988
89.71,7989
53.01,7990
76.99,7991
75.12,7992
88.02,7993
59.88,7994
87.22,7995
80.86,7996
50.7,7997
87.52,7998
91.31,7999
67.95,8000
83.5,8001
62.19,8002
93.05,8003
89.93,8004
78.38,8005
60.9,8006
34.69,8007
74.4,8008
84.06,8009
93.73,8010
88.5,8011
105.4,8012
70.2,8013
96.12,8014
77.99,8015
161.48,8016
78.55,8017
90.66,8018
96.66,8019
69.72,8020
60.75,8021
105.11,8022
107.98,8023
69.17,8024
73.47,8025
91.13,8026
63.47,8027
110.51,8028
102.23,8029
95.19,8030
101.2,8031
74.21,8032
76.49,8033
111.3,8034
91.28,8035
80.1,8036
90.57,8037
116.04,8038
50.7,8039
108.28,8040
112.89,8041
98.58,8042
107.78,8043
92.88,8044
94.42,8045
44.38,8046
62.42,8047
116.82,8048
95.4,8049
81.95,8050
139.72,8051
95.29,8052
107.22,8053
102.6,8054
103.2,8055
99.04,8056
96.66,8057
90.91,8058
80.57,8059
98.09,8060
100.0,8061
156.06,8062
101.67,8063
133.11,8064
108.85,8065
105.35,8066
97.77,8067
97.98,8068
62.22,8069
238.05,8070
108.01,8071
113.04,8072
95.82,8073
70.99,8074
103.29,8075
133.43,8076
93.89,8077
126.61,8078
107.37,8079
64.51,8080
101.92,8081
152.99,8082
130.22,8083
122.87,8084
67.52,8085
64.6,8086
106.41,8087
101.92,8088
56.11,8089
90.28,8090
231.64,8091
105.19,8092
75.75,8093
48.25,8094
80.05,8095
80.1,8096
43.4,8097
72.74,8098
102.5,8099
96.39,8100
93.84,8101
48.59,8102
47.8,8103
89.31,8104
97.82,8105
104.03,8106
74.97,8107
42.27,8108
84.85,8109
54.12,8110
86.15,8111
75.31,8112
85.68,8113
87.99,8114
89.96,8115
88.01,8116
252.5,8117
88.73,8118
44.76,8119
37.63,8120
71.99,8121
85.97,8122
90.84,8123
72.02,8124
75.24,8125
60.8,8126
